temp,hum,windspeed,atemp,cnt
0.66,0.83,0.1343,0.6061,177
0.7,0.7,0.1045,0.6515,214
0.72,0.54,0.194,0.6667,288
0.72,0.58,0.3284,0.6667,294
0.7,0.61,0.2537,0.6515,267
0.72,0.54,0.2836,0.6667,325
0.7,0.54,0.2836,0.6515,497
0.7,0.51,0.2239,0.6515,901
0.66,0.57,0.1045,0.6212,887
0.66,0.57,0.1045,0.6212,534
0.64,0.65,0.1045,0.6061,441
0.62,0.69,0.0,0.6061,321
0.64,0.47,0.1343,0.6212,232
0.6,0.56,0.0896,0.6212,155
0.56,0.73,0.0,0.5303,102
0.54,0.68,0.1045,0.5152,46
0.54,0.73,0.0896,0.5152,11
0.54,0.73,0.0,0.5152,16
0.54,0.77,0.0,0.5152,11
0.52,0.77,0.0,0.5,41
0.52,0.83,0.0,0.5,137
0.52,0.83,0.1045,0.5,428
0.58,0.64,0.0,0.5455,785
0.6,0.6,0.0896,0.6061,384
0.66,0.54,0.0,0.6212,260
0.7,0.48,0.194,0.6515,304
0.72,0.42,0.1642,0.6515,468
0.7,0.48,0.0,0.6515,424
0.74,0.37,0.2239,0.6515,400
0.72,0.39,0.2537,0.6515,470
0.72,0.37,0.0,0.6515,634
0.7,0.42,0.1642,0.6364,900
0.64,0.57,0.1343,0.6212,761
0.62,0.73,0.1642,0.5909,500
0.6,0.78,0.1343,0.5758,372
0.6,0.69,0.2239,0.5909,267
0.6,0.73,0.2836,0.5909,264
0.58,0.78,0.2239,0.5455,171
0.56,0.83,0.1642,0.5303,191
0.56,0.83,0.2537,0.5303,141
0.56,0.78,0.194,0.5303,75
0.54,0.77,0.2239,0.5152,56
0.54,0.83,0.2537,0.5152,11
0.54,0.83,0.194,0.5152,10
0.54,0.88,0.2537,0.5152,30
0.54,0.83,0.2985,0.5152,84
0.56,0.83,0.194,0.5303,206
0.6,0.73,0.194,0.5909,395
0.62,0.69,0.2836,0.6061,539
0.64,0.65,0.2537,0.6061,647
0.7,0.54,0.1045,0.6515,743
0.64,0.57,0.5224,0.6212,710
0.6,0.56,0.4179,0.6212,576
0.6,0.46,0.4179,0.6212,620
0.6,0.43,0.5224,0.6212,659
0.54,0.49,0.3881,0.5152,610
0.52,0.48,0.4179,0.5,495
0.48,0.55,0.2239,0.4697,341
0.48,0.55,0.2537,0.4697,247
0.46,0.59,0.1343,0.4545,215
0.44,0.62,0.1343,0.4394,185
0.44,0.62,0.1343,0.4394,179
0.44,0.62,0.1642,0.4394,127
0.44,0.54,0.2239,0.4394,109
0.42,0.62,0.1343,0.4242,74
0.44,0.62,0.1343,0.4394,22
0.44,0.54,0.2537,0.4394,11
0.44,0.54,0.1343,0.4394,10
0.44,0.54,0.194,0.4394,23
0.42,0.58,0.1642,0.4242,35
0.42,0.67,0.1343,0.4242,62
0.4,0.71,0.1343,0.4091,86
0.42,0.67,0.194,0.4242,185
0.42,0.71,0.1045,0.4242,336
0.42,0.71,0.0,0.4242,392
0.44,0.72,0.0896,0.4394,320
0.44,0.67,0.0,0.4394,314
0.42,0.77,0.1343,0.4242,306
0.4,0.82,0.1642,0.4091,333
0.4,0.82,0.2239,0.4091,157
0.4,0.82,0.194,0.4091,106
0.4,0.82,0.1045,0.4091,114
0.4,0.82,0.1343,0.4091,116
0.38,0.87,0.1045,0.3939,113
0.38,0.87,0.1343,0.3939,79
0.36,0.93,0.1343,0.3485,80
0.38,0.76,0.2836,0.3939,51
0.34,0.87,0.1642,0.3333,37
0.34,0.81,0.194,0.3333,15
0.34,0.81,0.1045,0.3485,10
0.32,0.87,0.1343,0.3333,7
0.34,0.76,0.2239,0.3182,19
0.34,0.76,0.1045,0.3485,59
0.34,0.76,0.1642,0.3333,154
0.36,0.71,0.2239,0.3485,397
0.38,0.66,0.1642,0.3939,332
0.38,0.68,0.1343,0.3939,298
0.4,0.62,0.0896,0.4091,308
0.42,0.63,0.1642,0.4242,341
0.42,0.62,0.194,0.4242,405
0.42,0.58,0.1045,0.4242,420
0.42,0.58,0.194,0.4242,370
0.42,0.58,0.194,0.4242,377
0.42,0.66,0.2537,0.4242,497
0.42,0.66,0.2836,0.4242,456
0.4,0.71,0.2537,0.4091,371
0.4,0.71,0.2239,0.4091,227
0.4,0.76,0.2239,0.4091,151
0.4,0.76,0.2537,0.4091,107
0.4,0.71,0.2239,0.4091,69
0.38,0.82,0.2239,0.3939,31
0.36,0.87,0.2239,0.3485,13
0.36,0.87,0.2537,0.3333,7
0.36,0.87,0.2836,0.3333,3
0.36,0.87,0.1642,0.3485,7
0.38,0.82,0.194,0.3939,19
0.38,0.82,0.2537,0.3939,143
0.38,0.83,0.2537,0.3939,362
0.42,0.8,0.194,0.4242,713
0.42,0.77,0.2239,0.4242,382
0.44,0.75,0.2239,0.4394,164
0.48,0.69,0.194,0.4697,193
0.48,0.69,0.194,0.4697,260
0.5,0.67,0.1343,0.4848,238
0.54,0.64,0.194,0.5152,244
0.52,0.63,0.1642,0.5,254
0.5,0.72,0.1642,0.4848,424
0.52,0.68,0.1642,0.5,806
0.5,0.72,0.2239,0.4848,784
0.5,0.72,0.1642,0.4848,514
0.5,0.72,0.1642,0.4848,360
0.48,0.77,0.1343,0.4697,225
0.48,0.77,0.0896,0.4697,162
0.48,0.77,0.0896,0.4697,84
0.46,0.88,0.0896,0.4545,33
0.46,0.88,0.0,0.4545,8
0.46,0.88,0.0,0.4545,8
0.46,0.88,0.0,0.4545,6
0.46,0.88,0.1045,0.4545,6
0.46,0.88,0.0896,0.4545,40
0.46,0.88,0.0896,0.4545,175
0.46,0.82,0.1045,0.4545,507
0.5,0.77,0.1642,0.4848,839
0.54,0.6,0.2836,0.5152,366
0.56,0.52,0.2985,0.5303,217
0.54,0.52,0.194,0.5152,291
0.54,0.56,0.2239,0.5152,390
0.56,0.49,0.0,0.5303,297
0.6,0.4,0.1642,0.6212,271
0.6,0.4,0.1642,0.6212,319
0.6,0.4,0.2239,0.6212,566
0.58,0.43,0.2239,0.5455,948
0.56,0.49,0.1642,0.5303,844
0.56,0.46,0.5821,0.5303,566
0.52,0.48,0.4925,0.5,392
0.5,0.51,0.3582,0.4848,269
0.46,0.55,0.2985,0.4545,197
0.44,0.58,0.194,0.4394,136
0.44,0.51,0.1343,0.4394,42
0.44,0.47,0.194,0.4394,11
0.42,0.5,0.1343,0.4242,11
0.42,0.47,0.2985,0.4242,3
0.4,0.5,0.2537,0.4091,10
0.36,0.5,0.1642,0.3485,42
0.36,0.5,0.1642,0.3485,159
0.36,0.5,0.2537,0.3333,478
0.38,0.46,0.3881,0.3939,798
0.4,0.43,0.3881,0.4091,355
0.44,0.41,0.3582,0.4394,204
0.46,0.36,0.0,0.4545,251
0.46,0.36,0.0,0.4545,326
0.5,0.31,0.1045,0.4848,291
0.52,0.32,0.0896,0.5,348
0.52,0.34,0.1642,0.5,460
0.5,0.36,0.1343,0.4848,481
0.5,0.39,0.2836,0.4848,827
0.46,0.44,0.1642,0.4545,692
0.44,0.51,0.1343,0.4394,743
0.42,0.62,0.1642,0.4242,415
0.42,0.62,0.1343,0.4242,260
0.4,0.66,0.1642,0.4091,177
0.42,0.58,0.0896,0.4242,186
0.4,0.66,0.1045,0.4091,68
0.4,0.66,0.0896,0.4091,37
0.4,0.66,0.0896,0.4091,16
0.36,0.76,0.0896,0.3636,6
0.36,0.76,0.1045,0.3636,8
0.36,0.81,0.0896,0.3636,35
0.34,0.81,0.0896,0.3485,143
0.36,0.81,0.0896,0.3636,392
0.42,0.71,0.0896,0.4242,745
0.5,0.39,0.2985,0.4848,400
0.52,0.36,0.2985,0.5,275
0.54,0.37,0.3582,0.5152,313
0.54,0.39,0.4627,0.5152,387
0.56,0.37,0.3881,0.5303,381
0.56,0.37,0.4627,0.5303,371
0.52,0.42,0.4478,0.5,455
0.46,0.41,0.3582,0.4545,520
0.46,0.38,0.3881,0.4545,837
0.44,0.38,0.2985,0.4394,642
0.42,0.41,0.2239,0.4242,493
0.42,0.47,0.1343,0.4242,308
0.4,0.54,0.194,0.4091,190
0.4,0.47,0.2985,0.4091,160
0.36,0.57,0.194,0.3485,100
0.36,0.57,0.0896,0.3636,249
0.34,0.53,0.1343,0.3333,146
0.34,0.53,0.194,0.3333,67
0.32,0.66,0.2239,0.303,15
0.3,0.65,0.1642,0.303,11
0.3,0.61,0.194,0.2879,11
0.3,0.61,0.194,0.2879,28
0.3,0.61,0.1642,0.303,70
0.34,0.53,0.1045,0.3485,174
0.36,0.5,0.0896,0.3636,266
0.4,0.43,0.0,0.4091,347
0.42,0.35,0.1343,0.4242,527
0.44,0.35,0.0,0.4394,573
0.46,0.36,0.194,0.4545,670
0.48,0.33,0.194,0.4697,597
0.5,0.36,0.194,0.4848,615
0.5,0.31,0.194,0.4848,637
0.46,0.38,0.1642,0.4545,528
0.46,0.44,0.1343,0.4545,473
0.44,0.44,0.1642,0.4394,332
0.4,0.54,0.0896,0.4091,255
0.4,0.58,0.194,0.4091,204
0.4,0.62,0.0,0.4091,189
0.42,0.58,0.2985,0.4242,125
0.4,0.71,0.2537,0.4091,111
0.42,0.77,0.2836,0.4242,112
0.4,0.76,0.0896,0.4091,66
0.42,0.77,0.2985,0.4242,28
0.42,0.77,0.2836,0.4242,12
0.4,0.82,0.194,0.4091,11
0.4,0.82,0.1642,0.4091,24
0.42,0.82,0.2239,0.4242,51
0.44,0.77,0.194,0.4394,132
0.48,0.67,0.2836,0.4697,223
0.54,0.56,0.194,0.5152,428
0.56,0.52,0.2985,0.5303,494
0.62,0.46,0.3284,0.6212,562
0.64,0.41,0.4478,0.6212,619
0.66,0.39,0.4179,0.6212,617
0.66,0.39,0.4179,0.6212,568
0.64,0.41,0.2985,0.6212,581
0.64,0.44,0.194,0.6212,539
0.58,0.6,0.2537,0.5455,453
0.56,0.64,0.2239,0.5303,336
0.54,0.73,0.2239,0.5152,246
0.56,0.73,0.4478,0.5303,196
0.56,0.73,0.3881,0.5303,125
0.56,0.68,0.2836,0.5303,105
0.56,0.73,0.2537,0.5303,48
0.58,0.64,0.3881,0.5455,29
0.58,0.64,0.3582,0.5455,6
0.56,0.73,0.2537,0.5303,4
0.56,0.68,0.2239,0.5303,10
0.56,0.73,0.2836,0.5303,40
0.56,0.73,0.2985,0.5303,147
0.58,0.68,0.3284,0.5455,476
0.6,0.64,0.3881,0.6061,737
0.6,0.69,0.3881,0.5909,359
0.6,0.73,0.3881,0.5909,168
0.6,0.73,0.3881,0.5909,263
0.6,0.78,0.3284,0.5758,284
0.56,0.88,0.2239,0.5303,146
0.6,0.78,0.2836,0.5758,185
0.6,0.78,0.3284,0.5758,260
0.56,0.64,0.2985,0.5303,447
0.56,0.64,0.2537,0.5303,766
0.54,0.77,0.1343,0.5152,592
0.52,0.83,0.0896,0.5,239
0.52,0.72,0.3881,0.5,256
0.52,0.59,0.3284,0.5,206
0.5,0.59,0.2836,0.4848,126
0.46,0.63,0.2239,0.4545,81
0.46,0.63,0.3881,0.4545,48
0.44,0.67,0.194,0.4394,13
0.44,0.67,0.1343,0.4394,3
0.42,0.67,0.1045,0.4242,2
0.42,0.67,0.1642,0.4242,7
0.42,0.67,0.2537,0.4242,52
0.42,0.67,0.1642,0.4242,172
0.42,0.67,0.0896,0.4242,525
0.44,0.62,0.0,0.4394,835
0.48,0.55,0.2537,0.4697,355
0.5,0.48,0.2836,0.4848,222
0.5,0.45,0.4179,0.4848,228
0.52,0.45,0.3284,0.5,325
0.52,0.45,0.2836,0.5,328
0.54,0.39,0.2537,0.5152,308
0.54,0.41,0.3284,0.5152,346
0.54,0.39,0.2836,0.5152,446
0.52,0.39,0.194,0.5,943
0.5,0.42,0.1642,0.4848,838
0.48,0.48,0.0,0.4697,531
0.46,0.55,0.0,0.4545,432
0.46,0.63,0.0,0.4545,195
0.4,0.71,0.0896,0.4091,181
0.4,0.71,0.0,0.4091,199
0.38,0.76,0.0,0.3939,49
0.38,0.76,0.0,0.3939,17
0.38,0.76,0.0,0.3939,16
0.36,0.87,0.0,0.3788,7
0.36,0.81,0.0896,0.3636,4
0.36,0.81,0.0,0.3788,41
0.38,0.82,0.0,0.3939,178
0.36,0.81,0.1045,0.3636,464
0.4,0.76,0.0,0.4091,817
0.42,0.77,0.0,0.4242,382
0.46,0.67,0.0,0.4545,228
0.5,0.51,0.0896,0.4848,234
0.52,0.48,0.1642,0.5,332
0.54,0.49,0.1343,0.5152,310
0.56,0.43,0.1642,0.5303,270
0.58,0.43,0.2239,0.5455,301
0.56,0.52,0.194,0.5303,466
0.54,0.56,0.1045,0.5152,888
0.52,0.59,0.1642,0.5,884
0.5,0.72,0.194,0.4848,516
0.5,0.72,0.1343,0.4848,414
0.46,0.82,0.194,0.4545,329
0.46,0.88,0.2537,0.4545,215
0.46,0.88,0.2239,0.4545,99
0.46,0.88,0.194,0.4545,57
0.46,0.82,0.2239,0.4545,14
0.46,0.82,0.194,0.4545,14
0.44,0.88,0.2239,0.4394,5
0.44,0.88,0.2239,0.4394,5
0.44,0.82,0.2239,0.4394,42
0.44,0.88,0.2985,0.4394,153
0.44,0.88,0.2537,0.4394,508
0.46,0.82,0.2537,0.4545,834
0.5,0.77,0.1642,0.4848,387
0.52,0.68,0.2239,0.5,218
0.56,0.56,0.2239,0.5303,268
0.6,0.53,0.2537,0.6212,377
0.62,0.53,0.3582,0.6212,332
0.62,0.5,0.2985,0.6212,285
0.6,0.6,0.194,0.6061,353
0.6,0.56,0.2836,0.6212,450
0.58,0.64,0.3284,0.5455,890
0.56,0.64,0.3284,0.5303,788
0.56,0.68,0.2985,0.5303,513
0.56,0.68,0.2537,0.5303,387
0.54,0.77,0.194,0.5152,283
0.54,0.83,0.194,0.5152,229
0.54,0.83,0.0,0.5152,117
0.56,0.83,0.1045,0.5303,56
0.54,0.88,0.0,0.5152,16
0.54,0.88,0.0,0.5152,10
0.56,0.83,0.0,0.5303,5
0.56,0.83,0.0,0.5303,6
0.54,0.88,0.0,0.5152,36
0.54,0.94,0.1642,0.5152,131
0.54,0.94,0.0,0.5152,154
0.54,0.94,0.1045,0.5152,467
0.54,0.94,0.1045,0.5152,389
0.58,0.88,0.194,0.5455,224
0.6,0.83,0.194,0.5606,252
0.64,0.69,0.2239,0.6061,332
0.62,0.73,0.2239,0.5909,375
0.66,0.61,0.2537,0.6212,365
0.64,0.65,0.2985,0.6061,395
0.62,0.69,0.3582,0.6061,565
0.62,0.69,0.3582,0.6061,425
0.56,0.83,0.1045,0.5303,233
0.54,0.88,0.1642,0.5152,232
0.52,0.77,0.194,0.5,229
0.5,0.77,0.0,0.4848,206
0.5,0.77,0.0896,0.4848,190
0.46,0.88,0.1045,0.4545,131
0.46,0.82,0.1343,0.4545,123
0.46,0.72,0.1343,0.4545,95
0.44,0.77,0.1045,0.4394,78
0.42,0.77,0.1343,0.4242,29
0.44,0.72,0.0,0.4394,18
0.4,0.82,0.0,0.4091,13
0.42,0.71,0.0,0.4242,31
0.4,0.82,0.0,0.4091,65
0.46,0.67,0.1343,0.4545,193
0.5,0.59,0.1343,0.4848,363
0.52,0.52,0.1343,0.5,423
0.54,0.52,0.2239,0.5152,612
0.56,0.46,0.1045,0.5303,703
0.56,0.43,0.1642,0.5303,714
0.56,0.4,0.0,0.5303,711
0.56,0.43,0.0,0.5303,711
0.54,0.42,0.2836,0.5152,691
0.54,0.37,0.2239,0.5152,731
0.52,0.39,0.2239,0.5,521
0.5,0.45,0.1343,0.4848,345
0.5,0.39,0.2239,0.4848,259
0.46,0.47,0.2239,0.4545,296
0.44,0.51,0.1045,0.4394,202
0.42,0.58,0.0,0.4242,163
0.44,0.54,0.1642,0.4394,154
0.42,0.58,0.2239,0.4242,117
0.4,0.62,0.1642,0.4091,132
0.38,0.66,0.0896,0.3939,41
0.36,0.71,0.1642,0.3485,21
0.38,0.66,0.0896,0.3939,10
0.4,0.62,0.0,0.4091,26
0.4,0.62,0.0,0.4091,56
0.42,0.67,0.0,0.4242,143
0.46,0.55,0.1642,0.4545,269
0.5,0.48,0.2985,0.4848,443
0.52,0.44,0.3284,0.5,547
0.54,0.39,0.3284,0.5152,675
0.56,0.37,0.2537,0.5303,626
0.56,0.35,0.194,0.5303,640
0.56,0.35,0.3284,0.5303,623
0.54,0.37,0.2239,0.5152,591
0.52,0.39,0.2537,0.5,491
0.52,0.39,0.194,0.5,413
0.5,0.42,0.1642,0.4848,266
0.48,0.44,0.194,0.4697,195
0.42,0.54,0.1642,0.4242,166
0.42,0.54,0.0,0.4242,113
0.44,0.54,0.0,0.4394,66
0.4,0.62,0.0,0.4091,31
0.4,0.71,0.0,0.4091,11
0.38,0.71,0.0,0.3939,5
0.4,0.62,0.0,0.4091,6
0.38,0.66,0.0,0.3939,7
0.38,0.76,0.0896,0.3939,46
0.36,0.76,0.0896,0.3636,144
0.38,0.66,0.0896,0.3939,452
0.44,0.67,0.0,0.4394,728
0.46,0.63,0.0896,0.4545,360
0.5,0.55,0.0,0.4848,212
0.56,0.37,0.1642,0.5303,211
0.58,0.35,0.0,0.5455,283
0.62,0.29,0.1642,0.6212,315
0.62,0.27,0.194,0.6061,282
0.64,0.29,0.1642,0.6212,296
0.62,0.33,0.1642,0.6212,524
0.62,0.33,0.1045,0.6212,922
0.54,0.64,0.1045,0.5152,786
0.52,0.52,0.1045,0.5,514
0.5,0.59,0.1045,0.4848,403
0.48,0.67,0.0896,0.4697,174
0.46,0.82,0.1343,0.4545,183
0.46,0.82,0.1045,0.4545,163
0.46,0.88,0.1642,0.4545,37
0.46,0.77,0.1642,0.4545,17
0.44,0.88,0.1343,0.4394,7
0.44,0.77,0.1343,0.4394,1
0.42,0.77,0.1045,0.4242,7
0.44,0.77,0.0896,0.4394,50
0.4,0.82,0.0896,0.4091,158
0.44,0.77,0.1045,0.4394,531
0.46,0.72,0.0896,0.4545,761
0.5,0.72,0.1045,0.4848,334
0.54,0.6,0.0,0.5152,221
0.6,0.53,0.0,0.6212,253
0.62,0.46,0.0896,0.6212,378
0.64,0.44,0.0,0.6212,303
0.68,0.41,0.1642,0.6364,296
0.68,0.41,0.2239,0.6364,346
0.68,0.44,0.0896,0.6364,541
0.68,0.41,0.0,0.6364,938
0.62,0.53,0.0896,0.6212,826
0.62,0.57,0.0896,0.6212,482
0.58,0.64,0.1343,0.5455,379
0.56,0.68,0.0,0.5303,295
0.56,0.68,0.1045,0.5303,194
0.54,0.73,0.1045,0.5152,111
0.54,0.73,0.0896,0.5152,46
0.54,0.68,0.0,0.5152,27
0.54,0.68,0.0,0.5152,6
0.5,0.77,0.0896,0.4848,4
0.5,0.77,0.0896,0.4848,6
0.5,0.82,0.0,0.4848,53
0.48,0.82,0.1045,0.4697,173
0.5,0.88,0.0896,0.4848,526
0.52,0.83,0.1045,0.5,801
0.52,0.77,0.0896,0.5,373
0.54,0.73,0.0,0.5152,171
0.58,0.64,0.0,0.5455,236
0.62,0.61,0.0896,0.6061,316
0.66,0.54,0.0,0.6212,306
0.74,0.3,0.2537,0.6515,301
0.7,0.39,0.1045,0.6364,308
0.74,0.33,0.1343,0.6515,532
0.66,0.47,0.0,0.6212,963
0.66,0.44,0.0,0.6212,858
0.64,0.53,0.0896,0.6212,572
0.62,0.61,0.0896,0.6061,441
0.62,0.61,0.1045,0.6061,313
0.6,0.64,0.1343,0.6061,238
0.58,0.68,0.0896,0.5455,123
0.6,0.64,0.1045,0.6061,76
0.58,0.68,0.0,0.5455,28
0.54,0.77,0.0,0.5152,18
0.52,0.88,0.1343,0.5,8
0.52,0.88,0.1045,0.5,5
0.52,0.88,0.1642,0.5,55
0.52,0.88,0.194,0.5,171
0.52,0.88,0.194,0.5,495
0.52,0.83,0.1642,0.5,779
0.52,0.83,0.194,0.5,343
0.54,0.83,0.1343,0.5152,225
0.54,0.83,0.1045,0.5152,238
0.56,0.78,0.1045,0.5303,319
0.56,0.78,0.0,0.5303,313
0.6,0.73,0.1343,0.5909,285
0.62,0.65,0.1343,0.6061,305
0.6,0.69,0.1642,0.5909,499
0.6,0.69,0.1642,0.5909,886
0.56,0.83,0.1045,0.5303,809
0.54,0.83,0.194,0.5152,542
0.52,0.88,0.1343,0.5,347
0.52,0.88,0.1343,0.5,271
0.54,0.83,0.0896,0.5152,207
0.54,0.83,0.1343,0.5152,135
0.54,0.77,0.0,0.5152,71
0.52,0.88,0.0896,0.5,36
0.52,0.88,0.1045,0.5,19
0.52,0.88,0.1642,0.5,13
0.52,0.88,0.1642,0.5,5
0.52,0.88,0.1045,0.5,50
0.52,0.88,0.0896,0.5,144
0.52,0.88,0.1045,0.5,421
0.54,0.88,0.1343,0.5152,734
0.54,0.88,0.1343,0.5152,403
0.54,0.88,0.1045,0.5152,197
0.56,0.78,0.1642,0.5303,290
0.58,0.73,0.194,0.5455,392
0.58,0.68,0.1343,0.5455,337
0.6,0.64,0.1343,0.6061,351
0.62,0.61,0.1045,0.6061,448
0.58,0.73,0.1642,0.5455,582
0.56,0.76,0.194,0.5303,817
0.56,0.78,0.1343,0.5303,665
0.54,0.83,0.1642,0.5152,471
0.54,0.83,0.1642,0.5152,311
0.54,0.77,0.1343,0.5152,292
0.52,0.83,0.1343,0.5,217
0.52,0.83,0.1642,0.5,178
0.5,0.88,0.1343,0.4848,142
0.5,0.88,0.1343,0.4848,146
0.5,0.88,0.194,0.4848,90
0.5,0.88,0.1642,0.4848,26
0.5,0.88,0.1642,0.4848,13
0.5,0.82,0.194,0.4848,9
0.5,0.82,0.194,0.4848,31
0.48,0.83,0.194,0.4697,86
0.5,0.77,0.2537,0.4848,213
0.5,0.77,0.2537,0.4848,328
0.54,0.73,0.2836,0.5152,479
0.56,0.64,0.2836,0.5303,585
0.6,0.53,0.2537,0.6212,668
0.6,0.43,0.2537,0.6212,760
0.6,0.46,0.2537,0.6212,750
0.56,0.6,0.2836,0.5303,711
0.56,0.64,0.2836,0.5303,612
0.56,0.64,0.2836,0.5303,618
0.56,0.64,0.2836,0.5303,456
0.52,0.72,0.2239,0.5,300
0.52,0.72,0.2239,0.5,296
0.52,0.72,0.2239,0.5,209
0.52,0.72,0.2537,0.5,157
0.52,0.68,0.3881,0.5,167
0.52,0.68,0.2985,0.5,117
0.5,0.72,0.2836,0.4848,133
0.5,0.68,0.2985,0.4848,116
0.5,0.63,0.3284,0.4848,79
0.5,0.63,0.3582,0.4848,20
0.5,0.63,0.2985,0.4848,28
0.5,0.59,0.3284,0.4848,39
0.5,0.59,0.2985,0.4848,65
0.5,0.59,0.5522,0.4848,173
0.5,0.55,0.4179,0.4848,330
0.48,0.51,0.4179,0.4697,434
0.5,0.51,0.3881,0.4848,462
0.48,0.59,0.4925,0.4697,491
0.48,0.59,0.4179,0.4697,391
0.5,0.59,0.4478,0.4848,402
0.5,0.63,0.4925,0.4848,301
0.48,0.67,0.4627,0.4697,293
0.46,0.77,0.5224,0.4545,225
0.42,0.94,0.4925,0.4242,154
0.42,0.94,0.3582,0.4242,54
0.42,0.94,0.4627,0.4242,55
0.44,0.88,0.4179,0.4394,46
0.44,0.88,0.3582,0.4394,37
0.42,0.94,0.3582,0.4242,14
0.44,0.88,0.3582,0.4394,22
0.3,0.81,0.3582,0.2727,116
0.3,0.81,0.3582,0.2727,126
0.3,0.87,0.2537,0.2879,124
0.3,0.87,0.2537,0.2879,98
0.3,0.87,0.2239,0.2879,124
0.3,0.87,0.1343,0.303,143
0.5,0.68,0.194,0.4848,115
0.3,0.81,0.194,0.2879,81
0.3,0.87,0.1045,0.3182,64
0.3,0.81,0.1343,0.303,66
0.3,0.81,0.1343,0.303,39
0.3,0.81,0.1045,0.3182,16
0.3,0.81,0.0896,0.3182,8
0.3,0.81,0.1343,0.303,7
0.3,0.81,0.1045,0.3182,3
0.3,0.87,0.194,0.2879,5
0.3,0.81,0.1343,0.303,24
0.3,0.81,0.1642,0.303,116
0.3,0.87,0.1343,0.303,337
0.32,0.81,0.1343,0.3333,621
0.34,0.76,0.1343,0.3333,297
0.36,0.71,0.2836,0.3333,168
0.36,0.66,0.2239,0.3485,189
0.4,0.58,0.194,0.4091,241
0.42,0.5,0.2239,0.4242,213
0.42,0.5,0.2239,0.4242,224
0.42,0.54,0.1642,0.4242,230
0.42,0.54,0.2239,0.4242,424
0.4,0.58,0.1642,0.4091,723
0.4,0.58,0.1642,0.4091,584
0.4,0.5,0.194,0.4091,410
0.4,0.5,0.194,0.4091,268
0.4,0.5,0.194,0.4091,192
0.36,0.57,0.1343,0.3485,165
0.36,0.57,0.0896,0.3636,101
0.36,0.57,0.0896,0.3636,60
0.3,0.75,0.1045,0.3182,30
0.32,0.66,0.1343,0.3333,20
0.34,0.61,0.1343,0.3333,15
0.34,0.66,0.1045,0.3485,10
0.34,0.66,0.1343,0.3333,40
0.34,0.61,0.1642,0.3333,148
0.36,0.57,0.1642,0.3485,420
0.36,0.56,0.1045,0.3788,680
0.36,0.57,0.1045,0.3636,331
0.36,0.62,0.194,0.3485,146
0.36,0.62,0.194,0.3485,170
0.38,0.62,0.1642,0.3939,221
0.4,0.58,0.1642,0.4091,248
0.4,0.5,0.2239,0.4091,185
0.4,0.54,0.1642,0.4091,214
0.4,0.54,0.1642,0.4091,344
0.4,0.5,0.2239,0.4091,689
0.4,0.5,0.1642,0.4091,678
0.4,0.5,0.1642,0.4091,452
0.38,0.54,0.2537,0.3939,296
0.38,0.54,0.1343,0.3939,267
0.36,0.57,0.1642,0.3485,202
0.34,0.57,0.1642,0.3333,120
0.34,0.57,0.1642,0.3333,50
0.32,0.66,0.1642,0.3182,24
0.32,0.66,0.1642,0.3182,10
0.3,0.7,0.1642,0.303,3
0.3,0.7,0.1045,0.3182,7
0.32,0.66,0.1642,0.3182,26
0.3,0.7,0.1642,0.303,122
0.3,0.7,0.1343,0.303,357
0.32,0.57,0.1045,0.3333,687
0.34,0.53,0.1045,0.3485,382
0.38,0.46,0.2985,0.3939,204
0.42,0.41,0.4179,0.4242,221
0.42,0.41,0.3582,0.4242,292
0.4,0.43,0.3582,0.4091,294
0.4,0.4,0.4925,0.4091,262
0.4,0.4,0.4179,0.4091,306
0.38,0.4,0.3284,0.3939,421
0.38,0.4,0.3284,0.3939,638
0.38,0.43,0.3284,0.3939,522
0.38,0.43,0.2985,0.3939,374
0.36,0.46,0.4179,0.3333,221
0.36,0.46,0.3582,0.3333,156
0.36,0.46,0.2537,0.3333,149
0.34,0.53,0.2985,0.303,119
0.34,0.53,0.1642,0.3333,108
0.34,0.49,0.3284,0.303,89
0.34,0.49,0.2537,0.3182,46
0.34,0.49,0.2537,0.3182,28
0.32,0.49,0.2985,0.303,16
0.32,0.49,0.2537,0.303,9
0.32,0.49,0.194,0.3182,21
0.32,0.49,0.2537,0.303,59
0.34,0.46,0.2985,0.303,142
0.34,0.49,0.2985,0.303,219
0.36,0.46,0.3881,0.3333,328
0.36,0.46,0.3881,0.3333,340
0.36,0.46,0.4627,0.3182,394
0.36,0.46,0.3582,0.3333,449
0.36,0.5,0.3284,0.3333,455
0.36,0.46,0.4478,0.3182,448
0.36,0.46,0.3284,0.3333,400
0.36,0.46,0.2985,0.3333,410
0.36,0.46,0.2836,0.3333,297
0.36,0.5,0.1642,0.3485,239
0.34,0.53,0.1343,0.3333,181
0.34,0.53,0.1045,0.3485,166
0.32,0.57,0.1045,0.3333,146
0.32,0.57,0.1045,0.3333,148
0.3,0.61,0.1045,0.3182,102
0.26,0.81,0.0896,0.2879,165
0.3,0.65,0.0,0.3333,37
0.28,0.61,0.1045,0.2879,11
0.26,0.65,0.1343,0.2727,9
0.26,0.65,0.1045,0.2727,5
0.28,0.61,0.1343,0.2879,16
0.26,0.65,0.1045,0.2727,50
0.3,0.56,0.1343,0.303,149
0.32,0.53,0.0,0.3333,217
0.34,0.49,0.194,0.3333,360
0.38,0.46,0.2239,0.3939,445
